,result,top_win_rate,top_lane_kill_rate,top_kda,top_kill_participate,top_damage,jg_win_rate,jg_kda,jg_kill_participate,jg_damage,mid_win_rate,mid_lane_kill_rate,mid_kda,mid_kill_participate,mid_damage,adc_win_rate,adc_lane_kill_rate,adc_kda,adc_kill_participate,adc_damage,sup_win_rate,sup_lane_kill_rate,sup_kda,sup_kill_participate
930,0,0.4953,0.33990000000000004,0.5072815533980584,0.5052770448548812,0.5195074285983377,0.5185000000000001,0.492929292929293,0.49261083743842365,0.5444836237878891,0.5344,0.44530000000000003,0.6033210332103321,0.5444444444444444,0.49366564972335697,0.40850000000000003,0.5418999999999999,0.45238095238095233,0.4892996108949416,0.5005585235551239,0.49369999999999997,0.5678,0.5476190476190477,0.52319309600863
931,0,0.5165,0.7098,0.5317647058823529,0.5113484646194926,0.4873882192846034,0.4736,0.5063291139240506,0.5250463821892393,0.5807473239713248,0.4625,0.4558,0.4662447257383966,0.4873096446700508,0.47971204188481675,0.4872,0.5146999999999999,0.46034816247582205,0.4849740932642487,0.41671682033751417,0.5131,0.5077,0.5584677419354839,0.5283842794759825
932,1,0.5,0.5,0.5,0.5,0.5,0.5385,0.546,0.4705882352941177,0.42073733869156077,0.4697,0.21530000000000002,0.43815513626834385,0.4851380042462845,0.4873539982030548,0.5,0.5,0.5,0.5,0.5,0.4675,0.6076,0.47810218978102187,0.4994324631101022
933,1,0.5485,0.4802,0.5367847411444142,0.4946091644204852,0.4994795661224937,0.47340000000000004,0.4855491329479769,0.5046728971962616,0.4743127447559226,0.5065,0.4644,0.530755711775044,0.5176817288801572,0.5117878462765811,0.5245000000000001,0.48369999999999996,0.468937875751503,0.49641760491299897,0.5262258139715595,0.49729999999999996,0.5811999999999999,0.5146579804560261,0.4955752212389381
934,1,0.4816,0.4531,0.48947368421052634,0.4920212765957447,0.45485176962256757,0.47340000000000004,0.4855491329479769,0.5046728971962616,0.4743127447559226,0.5364,0.46759999999999996,0.47307692307692306,0.5010373443983402,0.5097905759162303,0.5152,0.4675,0.5076045627376425,0.4994882292732856,0.5376034034507209,0.4989,0.4587,0.4952198852772466,0.5077951002227171
935,0,0.49060000000000004,0.5171,0.5103626943005182,0.5058214747736093,0.5090347534926682,0.5385,0.546,0.4705882352941177,0.42073733869156077,0.4556,0.3642,0.4186991869918699,0.46305931321540067,0.5233995351785337,0.4882,0.5445,0.5175983436853002,0.5065065065065065,0.4607717126144322,0.5131,0.5077,0.5584677419354839,0.5283842794759825
936,1,0.534,0.49920000000000003,0.47757255936675463,0.49859154929577465,0.6396461641922301,0.4806,0.501937984496124,0.5066162570888468,0.4566949465142014,0.5788000000000001,0.6804000000000001,0.5897435897435898,0.5266075388026608,0.5461925106810757,0.5401,0.6187,0.6119096509240246,0.5502645502645502,0.5579049516075487,0.5361,0.5019,0.5518590998043054,0.5389369592088998
937,1,0.48710000000000003,0.6849,0.39004149377593356,0.4556818181818182,0.5590620894499343,0.5064,0.5,0.498,0.5304699946893255,0.5326,0.4445,0.5732368896925859,0.5331262939958592,0.49157736866129065,0.49340000000000006,0.4532,0.5317919075144508,0.5005015045135407,0.5543538748155138,0.5255,0.4275,0.5295202952029521,0.5259179265658748
938,0,0.5501,0.6228,0.6478260869565218,0.5623342175066313,0.5801571380809094,0.49,0.4591439688715953,0.4786069651741294,0.46520157015558294,0.4632,0.3287,0.4314516129032258,0.4631236442516269,0.5480271784479676,0.49340000000000006,0.4532,0.5317919075144508,0.5005015045135407,0.5543538748155138,0.48619999999999997,0.4625,0.5804093567251463,0.5010570824524313
939,1,0.5,0.5,0.5,0.5,0.5,0.49119999999999997,0.4294234592445328,0.4878993223620523,0.4679837863885031,0.3994,0.6537000000000001,0.46473029045643155,0.48226164079822614,0.42854492937965394,0.4786,0.4911,0.44249512670565305,0.4852791878172589,0.5158708043065231,0.5086999999999999,0.4539,0.5,0.5375
940,1,0.5302,0.4792,0.5985748218527316,0.5243757431629014,0.5082969926941157,0.5332,0.5374280230326295,0.5092682926829268,0.5325168236877523,0.5227,0.42479999999999996,0.47679324894514763,0.48825831702544037,0.4988618544185341,0.5023,0.46630000000000005,0.4801587301587301,0.49074074074074076,0.4633834836138854,0.49820000000000003,0.5946,0.47420634920634924,0.4749430523917995
941,1,0.5387,0.5015,0.5646437994722956,0.5043586550435866,0.4978797009262359,0.4797,0.508637236084453,0.5133843212237095,0.5289859154929577,0.4782,0.6858,0.5010224948875256,0.5120879120879122,0.5395470383275262,0.5,0.5,0.5,0.5,0.5,0.49210000000000004,0.6417,0.45977011494252873,0.44316996871741393
942,0,0.4304,0.1624,0.4757281553398058,0.4609756097560975,0.3047024119382266,0.5332,0.5374280230326295,0.5092682926829268,0.5325168236877523,0.5505,0.5223,0.5112612612612614,0.4914744232698094,0.493247893675092,0.48369999999999996,0.6272,0.49466950959488276,0.49682203389830504,0.4387826525184086,0.5158,0.43090000000000006,0.5529411764705883,0.5554393305439331
943,0,0.48380000000000006,0.5299,0.5412087912087913,0.5151915455746368,0.4736725663716814,0.5593,0.6460176991150441,0.5158648925281475,0.40916358320771096,0.5,0.5,0.5,0.5,0.5,0.5152,0.4675,0.5076045627376425,0.4994882292732856,0.5376034034507209,0.4779,0.418,0.6,0.519438444924406
944,1,0.5427000000000001,0.5692,0.4989247311827956,0.49148099606815204,0.5036664036756857,0.4905,0.47551020408163264,0.48129921259842523,0.5522913816689466,0.5089,0.6909000000000001,0.5829875518672198,0.545647558386412,0.5112186970091667,0.5319,0.5700999999999999,0.5849802371541502,0.5355303810504635,0.5133922749915238,0.5077,0.49229999999999996,0.4491362763915547,0.5195402298850575
945,0,0.5032,0.522,0.5242966751918158,0.5098039215686274,0.5215156288864936,0.5266,0.5144508670520231,0.4953271028037383,0.5256872552440774,0.5215,0.5647,0.46336633663366333,0.5005291005291005,0.540604520196357,0.5073,0.5047999999999999,0.5541922290388548,0.5195979899497488,0.5595433148682739,0.5107,0.4617,0.5273522975929978,0.4886240520043337
946,1,0.5373,0.4389,0.5217391304347826,0.5183776932826362,0.5274081812183857,0.484,0.45614035087719296,0.5187901008249313,0.6419519576319274,0.5239,0.4531,0.47514910536779326,0.49740932642487046,0.46447858358197913,0.5277000000000001,0.5519,0.5320512820512822,0.5116514690982776,0.5152406552721002,0.5095000000000001,0.361,0.5239923224568138,0.5383771929824561
947,1,0.555,0.3651,0.5823665893271461,0.5105633802816901,0.46296489761805265,0.479,0.50920245398773,0.5123395853899309,0.4923531982118248,0.4841,0.809,0.4478976234003656,0.5015166835187057,0.5864669963805156,0.47130000000000005,0.4546,0.5086042065009561,0.5067357512953368,0.5550414364640884,0.4853,0.6336999999999999,0.5872801082543978,0.5072951739618407
948,0,0.4707,0.4579,0.40789473684210525,0.46658415841584155,0.4843960863697706,0.48810000000000003,0.45733788395904434,0.4697754749568221,0.5398226472150709,0.4765,0.47759999999999997,0.5213178294573643,0.5089005235602094,0.4681238190767221,0.4951,0.48009999999999997,0.5247148288973383,0.503711558854719,0.5321378008494573,0.4869,0.49229999999999996,0.4415322580645161,0.4716157205240175
949,0,0.5303,0.5863,0.6,0.5447667087011349,0.504614182222623,0.44630000000000003,0.5011337868480725,0.5005257623554153,0.49028284398732286,0.5168,0.5853,0.49367088607594933,0.5020746887966805,0.4684539898215112,0.5229,0.5,0.46300211416490483,0.4933875890132248,0.48258403651957393,0.4823,0.4449,0.4392523364485982,0.5052508751458576
950,1,0.5,0.5062,0.49709302325581395,0.5236842105263158,0.5754435847663832,0.4676,0.4336,0.49907918968692455,0.5169796244506593,0.521,0.4827,0.503370786516854,0.4984260230849948,0.46844002544589214,0.5,0.5242,0.516,0.4594309799789252,0.29930588798468166,0.4953,0.401,0.5387673956262427,0.5222929936305732
951,1,0.5466,0.5119,0.5099502487562189,0.49608355091383816,0.4735790165370715,0.4915,0.5306122448979592,0.5253104106972302,0.49960425960569865,0.5228,0.5377000000000001,0.5290178571428571,0.5041841004184101,0.5559435642636168,0.49340000000000006,0.4532,0.5317919075144508,0.5005015045135407,0.5543538748155138,0.5183,0.461,0.5272407732864676,0.4798619102416571
952,0,0.5242,0.48229999999999995,0.4850948509485095,0.49387755102040815,0.4801771871539313,0.48590000000000005,0.4672131147540983,0.5314553990610329,0.6118903077245132,0.5039,0.4675,0.5804988662131519,0.5244444444444445,0.5482443118944158,0.5,0.5,0.5,0.5,0.5,0.4742,0.6364,0.42685370741482964,0.4478527607361963
953,1,0.4537,0.2959,0.5676767676767677,0.5278422273781902,0.39051899592944367,0.479,0.50920245398773,0.5123395853899309,0.4923531982118248,0.42310000000000003,0.6376,0.5480349344978165,0.4943705220061413,0.5143127568216446,0.48590000000000005,0.5632,0.5019455252918288,0.5020576131687243,0.45238665198448796,0.4974,0.4919,0.48046875,0.47535596933187296
954,0,0.4711,0.4611,0.5026315789473684,0.5048661800486618,0.5043092557760871,0.4936,0.5,0.502,0.46953000531067446,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.48360000000000003,0.516,0.4682203389830509,0.5041666666666667
955,1,0.4472,0.36829999999999996,0.5098039215686274,0.5107913669064748,0.5029331549426234,0.5365,0.5051975051975052,0.5098231827111984,0.5561033389890194,0.4535,0.5174,0.4801762114537445,0.48743169398907105,0.4299163703740798,0.49450000000000005,0.5661,0.574642126789366,0.5207700101317123,0.5040581041762376,0.4991,0.4014,0.4583333333333333,0.4142640364188164
956,1,0.48130000000000006,0.4542,0.43838862559241704,0.49577804583835944,0.5217950658392614,0.5036,0.49048625792811834,0.5031249999999999,0.5034039334341907,0.49570000000000003,0.5432,0.5195652173913045,0.5058324496288441,0.45853157710221865,0.5039,0.5892000000000001,0.5274509803921569,0.5257623554153523,0.5121266926358746,0.49,0.619,0.4540441176470588,0.4982973893303065
957,0,0.5,0.5,0.5,0.5,0.5,0.5022,0.500998003992016,0.5071283095723015,0.4870032601991365,0.46590000000000004,0.5105,0.49159663865546216,0.4900473933649289,0.4729048601499047,0.5,0.5,0.5,0.5,0.5,0.4742,0.6364,0.42685370741482964,0.4478527607361963
958,1,0.5,0.5,0.5,0.5,0.5,0.5264,0.49367088607594933,0.4749536178107606,0.4192526760286752,0.5556,0.4878,0.6552462526766596,0.5962389380530972,0.5207928154673378,0.47759999999999997,0.4669,0.4762931034482758,0.48223350253807107,0.4573266003940128,0.5097,0.4959,0.5097087378640777,0.5055350553505534
959,0,0.47619999999999996,0.6271,0.47333333333333333,0.48375,0.5095725910515366,0.5264,0.49367088607594933,0.4749536178107606,0.4192526760286752,0.49340000000000006,0.7056,0.6003584229390682,0.508937960042061,0.4626247193092113,0.5073,0.5047999999999999,0.5541922290388548,0.5195979899497488,0.5595433148682739,0.5098,0.5375,0.503030303030303,0.4759299781181619
960,0,0.5402,0.6977,0.5273109243697479,0.46989528795811514,0.48980912326108056,0.47520000000000007,0.32678571428571435,0.46802030456852795,0.6323433774116627,0.5224,0.541,0.46951219512195125,0.487551867219917,0.4667684879538848,0.537,0.5097,0.5559999999999999,0.5198412698412699,0.5446404560856236,0.4966,0.5687,0.5384615384615384,0.48195576251455174
961,1,0.5293,0.6334000000000001,0.5533498759305211,0.5024449877750611,0.5177881683268957,0.5,0.5,0.5,0.5,0.4476,0.7976000000000001,0.5074135090609555,0.5177610333692142,0.5998015029065645,0.5073,0.5047999999999999,0.5541922290388548,0.5195979899497488,0.5595433148682739,0.5011,0.516,0.4710884353741497,0.5070093457943925
962,0,0.4933,0.5299,0.4895287958115183,0.5053050397877984,0.5595445040687275,0.5,0.5,0.5,0.5,0.5513,0.5367999999999999,0.5953878406708596,0.5210176991150443,0.4546826323987539,0.49600000000000005,0.442,0.43999999999999995,0.46267087276551,0.4349460440853066,0.5096,0.5209,0.5423728813559322,0.48974668275030153
963,1,0.5161,0.5752,0.48800000000000004,0.48938826466916363,0.5139021245585514,0.5144,0.501984126984127,0.5295220243673852,0.5844719200167019,0.4583,0.647,0.4430823117338003,0.49315068493150677,0.5525361817527742,0.5319,0.5700999999999999,0.5849802371541502,0.5355303810504635,0.5133922749915238,0.49200000000000005,0.4524,0.4859038142620232,0.5372636262513903
964,1,0.5,0.5,0.5,0.5,0.5,0.5266,0.5144508670520231,0.4953271028037383,0.5256872552440774,0.5,0.5,0.5,0.5,0.5,0.48240000000000005,0.5434,0.493801652892562,0.4877049180327869,0.4522391125718981,0.5079,0.4877,0.49486301369863017,0.49880382775119625
965,0,0.5289,0.4579,0.4924623115577889,0.48288508557457216,0.5009343769466187,0.5257000000000001,0.5118110236220472,0.5019569471624267,0.5654340504502028,0.5,0.5,0.5,0.5,0.5,0.5484,0.5241,0.535645472061657,0.5192307692307692,0.5286110674833778,0.48490000000000005,0.6557,0.4756554307116105,0.4771689497716895
966,1,0.4526,0.3704,0.49029126213592233,0.5032509752925878,0.45110225140712945,0.5537,0.4988662131519275,0.49947423764458465,0.5097171560126772,0.5375,0.4993,0.5114345114345114,0.4830339321357286,0.5146700271210586,0.49770000000000003,0.5337,0.5198412698412699,0.5092592592592592,0.5366165163861146,0.42229999999999995,0.5708,0.43333333333333335,0.4299287410926366
967,1,0.46130000000000004,0.4985,0.43535620052770446,0.49564134495641343,0.5021202990737641,0.5111,0.5153508771929824,0.49600798403193613,0.5053539224526601,0.5789,0.5979,0.5531453362255966,0.5289169295478444,0.5576836679198884,0.5032,0.3639,0.4547169811320754,0.4664750957854406,0.4781467109696308,0.5667,0.39880000000000004,0.54989816700611,0.4994675186368477
968,0,0.6286,0.5682,0.5318627450980392,0.505,0.5310965178522157,0.5168,0.5705765407554672,0.514975845410628,0.5356803044719315,0.495,0.6667000000000001,0.4748201438848921,0.47764034253092297,0.48428959909533936,0.49700000000000005,0.5479999999999999,0.546,0.5054726368159204,0.5199206349206349,0.5412,0.41609999999999997,0.6111111111111112,0.5469083155650319
969,0,0.46590000000000004,0.7136,0.5011235955056179,0.5070063694267516,0.5550897893701806,0.4936,0.5,0.502,0.46953000531067446,0.479,0.4543,0.5359628770301623,0.5133037694013304,0.5297058100467098,0.48360000000000003,0.5347,0.5038910505836576,0.509594882729211,0.46906804142038133,0.4786,0.46340000000000003,0.503006012024048,0.5165929203539823
970,1,0.5191,0.5547,0.5664488017429194,0.5129411764705882,0.46993632948823827,0.5266,0.5144508670520231,0.4953271028037383,0.5256872552440774,0.5043,0.4568,0.48043478260869565,0.49416755037115584,0.5414684228977813,0.4816,0.4988,0.48806941431670287,0.49601593625498,0.5402612950239434,0.5214,0.5366,0.4969939879759519,0.4834070796460177
971,0,0.5204,0.503,0.53551912568306,0.4956304619225968,0.5156815283308607,0.5136999999999999,0.4862745098039216,0.48107569721115534,0.5007390634336573,0.5273,0.7895,0.4424242424242425,0.4662576687116564,0.4847328244274809,0.5,0.5,0.5,0.5,0.5,0.4731,0.5743,0.5020408163265305,0.5298507462686567
972,0,0.47500000000000003,0.49369999999999997,0.40582959641255606,0.4674185463659148,0.4838375929757843,0.47520000000000007,0.5067698259187621,0.5092502434274586,0.4236635976363886,0.5155,0.47229999999999994,0.5948012232415902,0.5083507306889352,0.38493346364934966,0.4994,0.5193,0.44881889763779526,0.4923547400611621,0.47681641579228995,0.5096,0.5209,0.5423728813559322,0.48974668275030153
973,0,0.4344,0.41100000000000003,0.5563549160671463,0.5042944785276073,0.4325143500885146,0.4867,0.4686192468619247,0.5075075075075075,0.49427197201574113,0.4525,0.701,0.48576512455516013,0.4965104685942173,0.5704707400549851,0.488,0.3557,0.39915966386554624,0.4653887113951012,0.4606479662659438,0.46390000000000003,0.5106,0.46742671009771986,0.47630922693266836
974,0,0.4635,0.4904,0.5166240409207161,0.4785894206549118,0.4661903690369037,0.461,0.47358121330724073,0.4980952380952381,0.46006307760011733,0.49340000000000006,0.7056,0.6003584229390682,0.508937960042061,0.4626247193092113,0.46799999999999997,0.5073,0.50293542074364,0.49947862356621475,0.47909183860734605,0.5459,0.355,0.588785046728972,0.5429208472686734
975,1,0.5258,0.4364,0.517948717948718,0.5138190954773869,0.5318112003780718,0.4743,0.4881889763779527,0.49804305283757344,0.4345659495497972,0.45670000000000005,0.78,0.4189189189189189,0.4868282402528978,0.5926945337620578,0.4929,0.5196999999999999,0.5330882352941176,0.5085427135678392,0.4934169278996865,0.4869,0.49229999999999996,0.4415322580645161,0.4716157205240175
976,0,0.5169,0.5912,0.5717948717948718,0.5383663366336634,0.5203806787574071,0.4858,0.5095419847328244,0.5089820359281437,0.48842247006820644,0.5312,0.2685,0.5344202898550725,0.5139442231075697,0.4394516792323509,0.5065999999999999,0.5468,0.46820809248554923,0.4994984954864594,0.4456461251844862,0.5965,0.647,0.5579831932773109,0.4649532710280374
977,1,0.5096,0.5445,0.5714285714285715,0.5155875299760192,0.44855087729858245,0.46520000000000006,0.45469522240527177,0.5055555555555555,0.5536020762694127,0.45060000000000006,0.49670000000000003,0.5708812260536398,0.5239085239085239,0.5308196721311476,0.4961,0.4108,0.4725490196078432,0.4742376445846478,0.4878733073641254,0.5201,0.5732,0.5497382198952879,0.6241787122207622
978,1,0.47630000000000006,0.4081,0.4560570071258907,0.48651685393258426,0.5385774562989752,0.5,0.5386029411764707,0.5144995322731525,0.4644643445446105,0.4625,0.5526,0.5591603053435115,0.5126791620727673,0.482974358974359,0.5,0.5,0.5,0.5,0.5,0.49460000000000004,0.6032,0.4936014625228519,0.46319018404907975
979,0,0.46390000000000003,0.4781,0.44063324538258575,0.4810951760104303,0.46907847172014905,0.48610000000000003,0.554006968641115,0.5084586466165414,0.4664954381660661,0.47850000000000004,0.4353,0.5366336633663367,0.4994708994708995,0.4593954798036431,0.49600000000000005,0.442,0.43999999999999995,0.46267087276551,0.4349460440853066,0.5011,0.5413,0.5047801147227533,0.4922048997772828
980,1,0.4823,0.4329,0.4451901565995526,0.4796163069544364,0.4623395717830122,0.4863,0.5137254901960785,0.5189243027888446,0.49926093656634274,0.4963,0.6657,0.47519083969465653,0.4851282051282051,0.5344561647925167,0.5157,0.48310000000000003,0.446058091286307,0.47379239465570394,0.47176955153623784,0.4521,0.5889,0.36779324055666,0.45016797312430007
981,1,0.5082,0.3732,0.41666666666666663,0.4711168164313222,0.4798451857507701,0.5272,0.51,0.48987463837994216,0.4794909479591155,0.5159,0.3635,0.5754310344827587,0.5228480340063762,0.5650930559719564,0.5023,0.46630000000000005,0.4801587301587301,0.49074074074074076,0.4633834836138854,0.4483,0.5439,0.3771106941838649,0.4791901012373453
982,1,0.47159999999999996,0.5731,0.40941176470588236,0.4742268041237113,0.5435657191255095,0.5072,0.45454545454545453,0.469,0.47208138539540395,0.49340000000000006,0.7056,0.6003584229390682,0.508937960042061,0.4626247193092113,0.45990000000000003,0.38130000000000003,0.38809034907597534,0.4497354497354497,0.4420950483924513,0.5556,0.5279,0.5795454545454545,0.5656934306569343
983,1,0.5,0.5,0.5,0.5,0.5,0.46049999999999996,0.4797178130511464,0.4754754754754755,0.39192286701837364,0.5664,0.5217,0.5792452830188679,0.5283018867924528,0.5624399615754082,0.5232,0.46880000000000005,0.49609375,0.503727369542066,0.5128804417619108,0.45030000000000003,0.5367999999999999,0.4069529652351738,0.4758241758241758
984,1,0.4891,0.41969999999999996,0.5264550264550264,0.48925410872313535,0.4747250943705892,0.4863,0.503921568627451,0.4809236947791165,0.4477498786996604,0.5,0.5278,0.5379061371841155,0.5315947843530592,0.527028670087299,0.48619999999999997,0.43439999999999995,0.5063291139240506,0.5010706638115631,0.46510940272028384,0.5107,0.4617,0.5273522975929978,0.4886240520043337
985,1,0.5353,0.5268999999999999,0.5209876543209876,0.5151515151515151,0.5659976669757425,0.5352,0.5381526104417671,0.5009560229445507,0.460581452005847,0.4739,0.2595,0.4489795918367347,0.49186991869918695,0.5285384804854565,0.4961,0.4108,0.4725490196078432,0.4742376445846478,0.4878733073641254,0.47840000000000005,0.5307,0.425311203319502,0.4833869239013933
986,0,0.43100000000000005,0.5811999999999999,0.41364605543710026,0.4806565064478312,0.5421064388228067,0.5025999999999999,0.5165692007797271,0.49810606060606066,0.4402181464499097,0.47090000000000004,0.5133,0.5926724137931035,0.5328947368421053,0.5423321172814485,0.4733,0.456,0.462,0.4752577319587629,0.45145816855050647,0.49060000000000004,0.5915,0.5106796116504854,0.4954545454545455
987,0,0.536,0.3475,0.47208121827411165,0.5232120451693852,0.55028211981318,0.4955,0.4692144373673036,0.4927385892116182,0.484839241046916,0.4598,0.5692,0.4767676767676768,0.49575371549893843,0.47014054054054055,0.4927,0.49520000000000003,0.44580777096114516,0.48040201005025124,0.4404566851317261,0.5479,0.48979999999999996,0.5660714285714286,0.5160098522167488
988,1,0.5551,0.6591,0.5678776290630975,0.49818621523579204,0.42717935212009484,0.5654,0.5170340681362725,0.5068637803590285,0.5383240223463687,0.4747,0.3862,0.540983606557377,0.5047821466524973,0.45676719655326103,0.5073,0.5047999999999999,0.5541922290388548,0.5195979899497488,0.5595433148682739,0.5216,0.4693,0.5746887966804979,0.5166130760986066
989,0,0.5027,0.6698000000000001,0.5130208333333334,0.5049751243781094,0.5430953471000699,0.4746,0.47368421052631576,0.48839458413926495,0.44184414474888634,0.43479999999999996,0.2815,0.479028697571744,0.5440860215053763,0.4908044220286311,0.5019,0.5,0.48510638297872344,0.5057351407716371,0.5438125709567551,0.49060000000000004,0.5915,0.5106796116504854,0.4954545454545455
990,0,0.5129,0.49950000000000006,0.42995169082125606,0.45700824499411064,0.5416745416745417,0.521,0.4670846394984326,0.4771573604060914,0.490109329136002,0.5283,0.4919,0.5938069216757741,0.50460593654043,0.47806897919714364,0.46299999999999997,0.4903,0.44400000000000006,0.4801587301587302,0.4553595439143764,0.4556,0.6212,0.49719626168224307,0.4696652719665272
991,0,0.5329,0.6512,0.5698324022346368,0.5214198286413708,0.47185413188647746,0.4936,0.5,0.502,0.46953000531067446,0.5303,0.5168,0.4832214765100671,0.49381327334083236,0.4763070604959722,0.5,0.5,0.5,0.5,0.5,0.4989,0.4587,0.4952198852772466,0.5077951002227171
992,0,0.49450000000000005,0.5794,0.4691689008042895,0.4816223067173637,0.5073202297177061,0.5606,0.6031746031746031,0.505,0.43010415578082,0.48130000000000006,0.5009,0.4897540983606557,0.4946351931330472,0.5310348136951463,0.4882,0.5445,0.5175983436853002,0.5065065065065065,0.4607717126144322,0.4869,0.49229999999999996,0.4415322580645161,0.4716157205240175
993,0,0.5477000000000001,0.6196,0.3481953290870488,0.4528985507246377,0.6701728267201761,0.4882,0.5202952029520295,0.5146022155085599,0.4317241795731063,0.5083,0.5452,0.4908350305498982,0.4871244635193133,0.5029992050299921,0.46299999999999997,0.4903,0.44400000000000006,0.4801587301587302,0.4553595439143764,0.5255,0.4275,0.5295202952029521,0.5259179265658748
994,1,0.5589000000000001,0.6886,0.6164021164021164,0.52088772845953,0.5059767908559463,0.5025999999999999,0.5165692007797271,0.49810606060606066,0.4402181464499097,0.5197,0.38170000000000004,0.5299806576402322,0.5038335158817087,0.5235518777848505,0.5319,0.5700999999999999,0.5849802371541502,0.5355303810504635,0.5133922749915238,0.4869,0.49229999999999996,0.4415322580645161,0.4716157205240175
995,1,0.5369,0.5539999999999999,0.5763097949886105,0.5423925667828108,0.508141204518978,0.4648,0.46184738955823285,0.4990439770554494,0.539418547994153,0.5317000000000001,0.7568,0.47916666666666663,0.4829787234042553,0.46394448355627077,0.4736,0.5388000000000001,0.4913957934990439,0.5056994818652849,0.5294656955126572,0.5096,0.5209,0.5423728813559322,0.48974668275030153
996,1,0.48619999999999997,0.4916,0.4327485380116959,0.49423815620998723,0.5589443225836561,0.5305,0.4348591549295775,0.46501328609388837,0.60169664065151,0.4822,0.40340000000000004,0.5144404332129964,0.5056294779938588,0.4700485289657264,0.5,0.5,0.5,0.5,0.5,0.47270000000000006,0.3404,0.4952198852772466,0.5482502651113468
997,1,0.5165,0.3943,0.5690021231422505,0.5012886597938144,0.46242602750830925,0.5506000000000001,0.5059760956175299,0.5165165165165165,0.5432813521337193,0.5149,0.599,0.5605095541401274,0.5227743271221532,0.5694083694083694,0.5065999999999999,0.5468,0.46820809248554923,0.4994984954864594,0.4456461251844862,0.5336,0.4607,0.5411985018726592,0.5132211538461539
998,1,0.5025000000000001,0.5035000000000001,0.47837150127226463,0.5035046728971964,0.5564925000656736,0.5356000000000001,0.5025380710659899,0.49731182795698925,0.44628582569701697,0.5149,0.599,0.5605095541401274,0.5227743271221532,0.5694083694083694,0.4882,0.5445,0.5175983436853002,0.5065065065065065,0.4607717126144322,0.5361,0.5019,0.5518590998043054,0.5389369592088998
999,1,0.46649999999999997,0.3968,0.4668367346938776,0.533498759305211,0.6027068437180797,0.5092,0.5333333333333334,0.5185567010309278,0.5723707957342083,0.49570000000000003,0.5299,0.5215146299483648,0.5070993914807302,0.5319643450054913,0.5297999999999999,0.4878,0.48770491803278687,0.49129989764585463,0.4880209957384887,0.5045000000000001,0.46799999999999997,0.5314685314685315,0.49654377880184325
1000,1,0.446,0.5042,0.4279661016949152,0.4774346793349169,0.48895968362078435,0.5,0.5,0.5,0.5,0.4646,0.4806,0.4886877828054299,0.48785871964679917,0.4495871903927946,0.4878,0.46490000000000004,0.4971857410881801,0.48762886597938143,0.5297369424323294,0.5255,0.4275,0.5295202952029521,0.5259179265658748
1001,0,0.43,0.30829999999999996,0.43478260869565216,0.4856486796785304,0.5400640594299249,0.4889,0.4846491228070175,0.5039920159680639,0.49464607754733997,0.4832,0.4147,0.5063291139240506,0.49792531120331945,0.5315460101784888,0.5188,0.6135,0.5045703839122486,0.4779033915724563,0.31626158264010185,0.5054,0.3968,0.506398537477148,0.5368098159509203
1002,0,0.4908,0.3678,0.4824120603015075,0.5012437810945273,0.5124018306118989,0.5381,0.4931237721021611,0.4790243902439025,0.47232262287617044,0.5028,0.46140000000000003,0.562367864693446,0.4963805584281282,0.48983259730923284,0.4878,0.46490000000000004,0.4971857410881801,0.48762886597938143,0.5297369424323294,0.4781,0.5613,0.5763612217795485,0.5197215777262182
1003,1,0.48350000000000004,0.2902,0.4682352941176471,0.4886515353805073,0.5126117807153966,0.5075999999999999,0.46839546191247977,0.4995475113122172,0.5341228422320353,0.4682,0.37560000000000004,0.4022770398481974,0.46186895810955964,0.47419129263681337,0.5152,0.4675,0.5076045627376425,0.4994882292732856,0.5376034034507209,0.4926,0.4127,0.49788135593220334,0.48445873526259375
1004,1,0.4777,0.39270000000000005,0.4755244755244755,0.5131744040150565,0.4693807731782415,0.5518,0.5193050193050194,0.5112936344969199,0.547776295669714,0.5475,0.299,0.5142348754448399,0.5034895314057827,0.42952925994501484,0.5,0.5,0.5,0.5,0.5,0.5214,0.5366,0.4969939879759519,0.4834070796460177
1005,1,0.4988,0.5593,0.5075,0.48309178743961356,0.48930600277494174,0.4705,0.4742857142857143,0.4976392823418319,0.4643353652015827,0.5478000000000001,0.7495,0.5742753623188406,0.5048543689320388,0.48641106812053,0.49340000000000006,0.4532,0.5317919075144508,0.5005015045135407,0.5543538748155138,0.5771000000000001,0.4413,0.5622317596566524,0.5150214592274678
1006,1,0.5,0.5,0.5,0.5,0.5,0.5037,0.4532871972318339,0.4941176470588235,0.6115137286924569,0.6238,0.8,0.4822222222222222,0.4878640776699029,0.5233130828270707,0.49770000000000003,0.5337,0.5198412698412699,0.5092592592592592,0.5366165163861146,0.5333,0.4131,0.5421940928270041,0.5078534031413613
1007,0,0.5474,0.6211,0.6525821596244131,0.5653846153846154,0.5506966061228807,0.4811,0.5711743772241993,0.5499092558983666,0.40834812855538244,0.5540999999999999,0.4962,0.6,0.5358224016145309,0.4007761032397798,0.49229999999999996,0.48340000000000005,0.44580777096114516,0.4813319878910192,0.5026036896506607,0.5255,0.4275,0.5295202952029521,0.5259179265658748
